rake_id,date,daily_km,cumulative_km,brake_temp_avg,brake_temp_peak,hvac_faults,door_faults,motor_temp,vibration_rms,air_pressure,aux_battery_voltage,traction_current_avg
201,2024-09-25,210,107659,73.37784179887547,102.37784179887547,0,0,66.70255857488856,2.55701906421686,7.781556407729044,73.2323967701769,159.2281183511157
201,2024-09-26,207,107866,72.1199357295031,90.1199357295031,0,0,64.92687306252694,2.3822819736067964,8.069303552466563,72.74558649748056,156.7436265995205
201,2024-09-27,200,108066,66.77246062026495,86.77246062026495,0,0,62.555180310129565,2.3317264556945947,7.976262054220107,71.13891607312173,148.39000055861442
201,2024-09-28,143,108209,76.0947265345809,100.0947265345809,1,0,61.89279463242278,1.9464801990739697,7.639398409122655,70.07317234293835,152.19943713372962
201,2024-09-29,184,108393,73.11130542566983,101.11130542566983,0,0,67.61782605972223,2.105589773007544,7.857285131546018,71.10242348065059,133.25448353096442
201,2024-09-30,170,108563,81.01290754532128,111.01290754532128,0,0,64.57909771891995,2.213038528549808,7.8887832802417375,73.57906564877578,146.47292424038235
201,2024-10-01,189,108752,75.54484799461608,98.54484799461608,2,1,63.98530633231337,1.901320134988188,7.686742928277154,72.6027356816334,126.88415518814007
201,2024-10-02,158,108910,78.24159618702362,104.24159618702362,1,0,60.676722837685716,2.4912727769937857,7.933722996807135,69.59208092822264,143.11933158297006
201,2024-10-03,191,109101,75.02433307871512,103.02433307871512,1,0,67.51024781827043,2.219169134155427,7.837625652812104,71.87165886105967,137.60164567780134
201,2024-10-04,199,109300,71.10550205577138,97.10550205577138,0,0,65.82239138807634,2.3777902303585687,7.796581990867287,71.64590752817456,151.79661083768798
201,2024-10-05,191,109491,72.38878845834691,87.38878845834691,1,0,67.6945914616079,2.1421605348252593,8.008978553335485,72.46937670710265,143.39598245807167
201,2024-10-06,190,109681,71.1581116537825,94.1581116537825,1,2,67.52190495205946,2.1123271008180606,7.751784247416762,72.80236878735138,159.85051827966453
201,2024-10-07,208,109889,76.33819309820744,98.33819309820744,2,0,59.762465721356044,2.3855276158326357,7.740880393570806,70.19365926595694,97.95811523870861
201,2024-10-08,201,110090,82.96077275005652,107.96077275005652,0,0,69.15432007241161,2.126919997454934,7.541626217081645,74.3507353290789,150.41886434687999
201,2024-10-09,181,110271,75.27619092555884,104.27619092555884,1,0,65.10205805135496,2.0143443875646763,7.621516638018041,72.4533438931992,138.11818258229493
201,2024-10-10,181,110452,73.37974865898386,88.37974865898386,0,0,64.24285960056538,1.6415067978903803,7.728405974896901,72.63513339855893,126.67664274867286
201,2024-10-11,194,110646,64.71038329970227,86.71038329970227,0,0,76.58836665361295,1.8201334153956872,7.786031952878676,71.80773130453869,171.99736137689973
201,2024-10-12,141,110787,65.66953648273306,80.66953648273306,0,0,61.58805298216032,1.8628601684844752,7.614147227756789,70.11179216309066,164.40474800545874
201,2024-10-13,205,110992,72.71107435622275,94.71107435622275,1,0,71.75250633634955,2.6118364707083117,8.015494650558217,70.67879107202707,130.85082227009772
201,2024-10-14,172,111164,72.31465521104487,89.31465521104487,0,0,67.0186969798187,2.590744594023385,7.690143817491285,74.51320512388169,168.71909801911514
201,2024-10-15,142,111306,90.44416537263831,116.44416537263831,1,0,59.84199386870676,2.7296587490655613,7.719669834536917,72.40306543202799,142.4777508391277
201,2024-10-16,188,111494,72.64220804832728,89.64220804832728,1,1,57.10317004776035,1.9207594038660962,7.950814542324454,71.28575075280939,142.72664796386616
201,2024-10-17,192,111686,66.79201503356741,81.79201503356741,1,0,65.35650055576018,2.3135556511030004,8.12411483751944,71.93019506923652,134.88376034222003
201,2024-10-18,195,111881,84.05718191531653,100.05718191531653,1,0,64.90546744904908,2.2390429598009582,7.715076491788413,70.94831376238311,140.88141789144478
201,2024-10-19,168,112049,74.64950151641555,101.64950151641555,0,0,69.19992443208017,2.367956888778844,8.0274391688905,71.11780275561509,154.35039547709374
201,2024-10-20,140,112189,82.63757367640298,110.63757367640298,0,0,64.5984610798889,2.382326254039541,7.766988850710425,74.49661404667334,117.37789648400654
201,2024-10-21,156,112345,70.36204439154044,100.36204439154044,2,0,59.933858241838614,2.7326888386715034,7.6598455238033685,71.38887198378747,140.78357846496957
201,2024-10-22,170,112515,71.47284050026174,96.47284050026174,0,0,63.19173690842386,2.4457164657528585,7.949840717407168,71.99231495493775,151.07057626928824
201,2024-10-23,163,112678,122.01711228092184,135.01711228092182,6,3,74.66155641185455,4.548506786307772,7.438121552774058,73.54252215937167,182.22978471350805
201,2024-10-24,169,112847,120.64641661393655,135.64641661393654,4,3,87.3474379051809,3.671241025342086,7.704254500942436,74.56034438907264,196.45272757647245
201,2024-10-25,195,113042,120.41709984624994,132.41709984624993,3,3,79.02701038100825,3.3930588179286136,7.96814260863835,71.71405291715436,177.9124510068932
201,2024-10-26,181,113223,96.5989651361451,116.5989651361451,5,2,81.0320095607111,3.7131442204013485,7.742522374929758,71.12139592354022,187.11767048307388
201,2024-10-27,173,113396,115.50292164965029,133.5029216496503,5,3,87.6472159531118,4.431384683147113,7.782827792688652,73.17567433725958,199.89096428249775
201,2024-10-28,178,113574,82.64161330574758,105.64161330574758,1,1,58.57877259632352,2.721379899062102,8.03233850997372,73.73193582329777,141.27064885094867
201,2024-10-29,157,113731,82.37799136165205,111.37799136165205,0,1,67.25778700516284,2.374971662094643,7.964980579946348,69.57618792561783,150.65553056355327
201,2024-10-30,184,113915,82.86110868948201,103.86110868948201,1,1,70.85926345765668,2.123190015132473,7.529159137268454,72.82855832818363,131.60258317736216
201,2024-10-31,162,114077,80.59004527103615,107.59004527103615,1,1,70.07481376171314,1.6911569775038608,7.898154422817339,71.31761548991174,159.45945025012549
201,2024-11-01,159,114236,112.11242500382986,131.11242500382986,5,2,74.237797809588,3.319014033187367,7.79976849113942,71.99345998773654,163.49753376704678
201,2024-11-02,157,114393,104.70140180836275,122.70140180836275,7,1,78.77913310320692,3.858035438952326,7.899478535052012,69.76274064948939,161.4591889409878
201,2024-11-03,183,114576,94.66949747530913,112.66949747530913,5,1,81.26239715999098,4.323912762163587,8.020134920627905,69.79128127652868,193.50236981659143
201,2024-11-04,148,114724,117.61285767044818,135.6128576704482,7,1,86.9664004381853,4.12101562660694,7.782009948416863,73.93393401477036,175.90757096527676
201,2024-11-05,166,114890,105.8192016002084,125.8192016002084,7,1,83.04925682910289,4.419237280773318,7.829410411969064,72.39731955108074,158.16122262844215
201,2024-11-06,199,115089,69.05357282494305,95.05357282494305,2,1,67.8692379650893,2.6852936835023478,7.800388632683936,71.31945522973595,152.87285467312967
201,2024-11-07,148,115237,73.27834772447646,103.27834772447646,0,0,76.75662894483777,2.077684070775309,7.748517421752214,70.70912586293197,129.43347534718893
201,2024-11-08,160,115397,76.78229202489504,93.78229202489504,1,0,66.90609709173657,2.099214633767811,8.013456254470723,69.7509933418894,151.62686960161622
201,2024-11-09,148,115545,71.45146622678443,89.45146622678443,0,0,62.592131638972674,2.0640376759199555,7.598442122379446,72.16039426297938,153.60268640651083
201,2024-11-10,144,115689,62.66610395423569,91.6661039542357,1,0,67.11243129516662,1.8786016701211494,7.823577101307036,71.27210472525782,160.4238919119887
201,2024-11-11,148,115837,73.00615336792937,90.00615336792937,1,1,71.30571966979348,2.265327499294493,7.730061635891215,70.88137184652294,131.69872773113093
201,2024-11-12,167,116004,82.95900719796684,98.95900719796684,0,2,70.01821318921158,1.9725017637064821,7.786420103666755,72.18092107371015,137.6382361036485
201,2024-11-13,179,116183,72.368789049556,87.368789049556,0,0,64.65718134745023,2.5899777368547596,7.753705261205022,72.55780397040954,140.65274763803018
201,2024-11-14,188,116371,79.39815736661282,104.39815736661282,0,0,65.71830489096621,2.212544179424009,7.864110066733151,73.57214288151603,146.61800317130033
201,2024-11-15,172,116543,76.13764026701341,102.13764026701341,1,0,63.30813205487989,2.331949945730171,7.831791971157721,72.7379635864921,157.38322727745884
201,2024-11-16,156,116699,62.02015544987019,79.02015544987019,0,0,65.7959494284986,2.1559674157598803,7.844298663276845,71.61106361622056,149.11532648045593
201,2024-11-17,209,116908,75.5108643485122,95.5108643485122,0,0,77.12305872737743,2.6828285512882317,7.672803744620483,70.1637469958035,172.71845754269356
201,2024-11-18,200,117108,68.91221582566506,89.91221582566506,0,1,65.95699866230704,2.0128954204721605,7.679638752983243,74.38206413477872,139.64181885049297
201,2024-11-19,191,117299,76.00509211406707,102.00509211406707,0,0,73.01580567008084,1.8651644870764421,7.594401952229676,73.38481408641806,170.32210168170838
201,2024-11-20,142,117441,67.83597750353636,85.83597750353636,0,0,62.531420066093645,2.7376465877256893,7.669062762941904,72.94642644114164,150.4618423122093
201,2024-11-21,193,117634,68.90650382638644,84.90650382638644,0,1,61.138797855467665,2.38204029239573,7.745053519605616,72.79766604012204,166.27981088290448
201,2024-11-22,149,117783,70.85370374499739,99.85370374499739,0,0,66.74613399067326,2.345237539194406,7.831874065100236,73.16839750576696,122.65954220125828
201,2024-11-23,171,117954,84.41825293034593,114.41825293034593,1,0,70.02748921486105,2.2128383661568307,7.427545219004579,71.52931144952065,154.315623285001
201,2024-11-24,166,118120,71.73527084824437,92.73527084824437,0,0,62.37560568507876,2.0162171543740293,7.883716548645356,71.51059795596083,146.1696636051299
201,2024-11-25,170,118290,80.5718548509274,107.5718548509274,0,0,66.21361752122782,2.5523490903359356,7.726393911756179,73.49218735368123,151.3600333252225
201,2024-11-26,166,118456,72.88153228986036,98.88153228986036,0,0,64.50975891960032,2.348086096871339,7.989662639571846,72.04369566556709,158.9686968842059
201,2024-11-27,189,118645,79.30873923397343,107.30873923397343,0,0,63.20387465078001,2.245671982307906,7.7237631976393155,71.76044419652202,164.6102319085028
201,2024-11-28,142,118787,77.0124197488358,95.0124197488358,0,0,66.35850679415826,1.885052586913265,7.956003736327911,70.9870959957602,130.5847562936686
201,2024-11-29,199,118986,67.02014934749599,91.02014934749599,1,0,61.94430978656543,2.2860485640836425,7.631320310865572,71.1256097938383,149.8024986833541
201,2024-11-30,170,119156,76.02384634902671,101.02384634902671,2,0,68.51726078939433,2.147256012628471,7.51417562661642,71.10030995562273,164.57913905632918
201,2024-12-01,209,119365,67.93004141184277,87.93004141184277,0,0,60.7578106441879,2.2921321966924184,7.824756727177643,73.08038652156092,135.28771529339372
201,2024-12-02,193,119558,76.31762314638743,98.31762314638743,0,0,60.63051220634532,2.4005534972283806,7.91842609467818,70.85881525727918,165.58872325515134
201,2024-12-03,157,119715,75.70758640876957,97.70758640876957,0,0,72.61630120430189,1.8790049920481844,7.607298362186173,70.94758855467208,135.3719108418681
201,2024-12-04,147,119862,71.87902769888751,98.87902769888751,0,0,64.1585737427762,2.190865108623728,7.908214878749461,71.6091364916017,139.21780521761175
201,2024-12-05,184,120046,80.71442752926943,109.71442752926943,0,0,63.37022857767097,2.3184385395283313,7.6951822757080794,75.59296443063948,126.08371835768757
201,2024-12-06,169,120215,74.15779570757448,98.15779570757448,0,0,65.45041705636153,2.0241567120785624,7.682040145782955,73.20339376120226,158.82938927381855
201,2024-12-07,161,120376,78.56039018494045,99.56039018494045,1,0,64.89342823629819,2.19848964822082,7.825976633396887,71.02182328542862,152.7063951065173
201,2024-12-08,156,120532,70.90507310326102,86.90507310326102,0,0,62.206626761409034,2.3492170518937927,7.767600847468457,72.84885185761748,130.9767825614124
201,2024-12-09,198,120730,75.23251214483325,100.23251214483325,0,1,69.29290129839283,2.1650694031602673,7.867692274495909,72.38963865183104,129.94777401498882
201,2024-12-10,194,120924,77.21501345793597,107.21501345793597,0,0,60.53285982648067,2.195993813761153,7.737250569374368,74.94101110048453,144.33405038853502
201,2024-12-11,182,121106,84.80678737622598,104.80678737622598,1,0,63.77911431250667,1.9219169878498503,7.596408900285334,72.44314145830141,132.40159210222632
201,2024-12-12,177,121283,75.45562819880944,91.45562819880944,0,1,61.1620049425315,2.0524399442034906,7.826980895993916,72.58641255636175,144.8958821879397
201,2024-12-13,146,121429,77.45320675804717,103.45320675804717,1,1,56.54333609354701,2.1475547940948445,7.588847921620638,73.19832125993227,144.49374205140086
201,2024-12-14,199,121628,79.45928198794569,94.45928198794569,0,0,59.85212759890119,2.289967583054509,7.716385098958317,71.02749202232692,134.10705553168742
201,2024-12-15,208,121836,82.6620587269377,101.6620587269377,1,0,63.79276322219602,1.940975780171403,7.924136536647937,71.6294721728758,159.4871641135833
201,2024-12-16,200,122036,71.2560998392253,93.2560998392253,0,0,58.792925824078324,2.270250971777464,7.878295706368981,71.72620328842125,154.51181211117924
201,2024-12-17,162,122198,70.38396249648464,90.38396249648464,0,0,62.70984247256436,2.4221233997375577,7.604847946537629,72.22340744841061,138.52599722421846
201,2024-12-18,177,122375,76.13720100260554,91.13720100260554,0,0,66.72112136530508,1.7730294812870706,7.694775466353904,72.03768648983814,157.7953912078526
201,2024-12-19,154,122529,73.40577368008962,96.40577368008962,1,0,63.17585626730604,2.9477751112240815,7.569091853410118,71.34126574457889,169.36821094778833
201,2024-12-20,148,122677,66.29909508819689,96.29909508819689,0,0,68.37229602290672,2.2620513181533517,7.843377666333811,72.72054018469136,160.14263778020054
201,2024-12-21,177,122854,72.99229746624277,97.99229746624277,2,0,67.4652244103932,2.276917207426381,7.932000829162917,73.15194821742504,128.93504408060886
201,2024-12-22,160,123014,73.39741008887815,102.39741008887815,0,0,62.59378476118361,1.978935575003202,7.758031030447728,71.91426095498966,173.6773279988118
201,2024-12-23,140,123154,68.74884672642055,91.74884672642055,0,0,58.31433755812345,2.186030300729757,7.985948461639117,69.67898875080813,171.72370098953613
201,2024-12-24,167,123321,78.89205574772795,105.89205574772795,1,0,63.480717655574885,2.1390395969745413,7.665702162988154,72.85406011287157,151.97462606711613
201,2024-12-25,164,123485,103.63163449192149,122.63163449192149,3,1,76.88108825704904,3.4875859713858266,7.657963508952471,71.26960957159032,207.33761147137437
201,2024-12-26,176,123661,97.23853305488326,109.23853305488326,5,3,81.68877920224323,3.1242892000251192,7.692946485763564,73.25968581381714,138.7454486418378
201,2024-12-27,140,123801,99.05474212882989,109.05474212882989,6,1,84.91417467710335,3.639021231254822,7.64261351745183,71.50662350339725,171.2528627494758
201,2024-12-28,142,123943,97.77763082884833,113.77763082884833,6,1,80.89238249412196,3.8835532759625355,7.7747923853480065,72.74530853837064,192.52074002788794
201,2024-12-29,157,124100,121.48220727283581,140.4822072728358,5,2,82.33322074373088,4.213882950797849,7.944362093386956,70.469611144742,158.7938139829269
201,2024-12-30,174,124274,79.32127887702606,99.32127887702606,0,0,64.19694398610409,1.8222555762526107,7.633900821625782,70.96076495836026,178.29481104216632
201,2024-12-31,199,124473,70.3971466896432,96.3971466896432,0,0,57.58941746847872,1.326719279686892,7.989904343339401,71.23971929795877,164.43008406143556
201,2025-01-01,183,124656,94.11474269565178,112.11474269565178,0,1,57.60258634717838,2.3154533361153025,7.576054540207886,72.82031539283075,153.05580093904
201,2025-01-02,152,124808,77.74528886479808,102.74528886479808,0,0,74.56047174765658,2.184242578261639,7.84037288249536,72.12140786003319,133.34037526320242
201,2025-01-03,149,124957,69.17790864013041,96.17790864013041,0,0,69.67367270004661,2.0232505402727607,7.62933060593056,69.77903584452504,158.2903262399345
201,2025-01-04,185,125142,68.20221375166494,94.20221375166494,0,0,61.7792288856574,2.3551155147836096,7.827457120170661,71.0859334194508,175.78795316372825
201,2025-01-05,174,125316,75.59852632836414,91.59852632836414,0,0,74.87109871842156,2.3889497074214305,7.689153201468005,72.00175080689574,139.68868373401497
201,2025-01-06,155,125471,82.71872871952012,108.71872871952012,0,0,65.31692213188654,1.7523935783022941,8.101672706945742,73.17184284027586,135.1812149068851
201,2025-01-07,146,125617,76.59567294802542,96.59567294802542,1,0,63.746395556985426,2.2085682373615785,7.4911854760285985,71.39792061083004,140.2130283916282
201,2025-01-08,184,125801,76.58841006309565,103.58841006309565,0,0,61.43132922825675,2.3017115256603518,7.711687688932401,68.91623173536222,133.16230980456092
201,2025-01-09,150,125951,77.23260726176396,101.23260726176396,1,0,71.68383791749918,2.057842969542559,7.880593555577326,71.77760700906158,152.54454153884734
201,2025-01-10,202,126153,70.74166626565403,98.74166626565403,1,0,58.92323032827271,1.9038506450353818,7.684287493531728,71.13468129510919,155.9279245273714
201,2025-01-11,170,126323,73.09244331225003,97.09244331225003,2,1,62.8833825335423,1.9287760444502158,7.576907471287297,72.58117587749288,160.71541605853045
201,2025-01-12,150,126473,74.9596354501659,104.9596354501659,0,2,65.65581903132686,2.253945972041126,7.587721656793391,72.71090650304463,126.56023133844084
201,2025-01-13,150,126623,76.63046896529076,93.63046896529076,0,0,65.69381791669629,2.688157325959604,7.877996118982423,72.72754789193007,154.43557457191142
201,2025-01-14,193,126816,70.3503725015557,97.3503725015557,0,0,68.75068033806853,2.6584664160504605,7.77555416177571,70.53350578893344,141.7511531750013
201,2025-01-15,204,127020,78.41373463292298,105.41373463292298,1,1,64.02754739038247,1.543140629104865,7.947561202270077,68.8032406894532,119.62445672762614
201,2025-01-16,175,127195,71.8574526007424,99.8574526007424,0,0,59.34923631194897,2.2673244287577266,7.650597868313083,70.7823422883349,152.76370960834066
201,2025-01-17,179,127374,74.53377789582761,97.53377789582761,0,1,62.39027664974086,1.60354599294482,7.685904196272883,71.75291903147195,158.8751919566226
201,2025-01-18,176,127550,79.3283769336088,101.3283769336088,0,0,68.73899051627025,1.9518078996604684,7.628732633290831,72.9135489305095,147.0839411336344
201,2025-01-19,166,127716,77.15919831656808,103.15919831656808,0,0,65.814416428762,2.110812802222485,7.7319672395614765,70.83808620777411,150.36682736963436
201,2025-01-20,159,127875,63.21575878537628,89.21575878537628,0,0,67.14832995631328,2.2360808772728618,7.678734991729935,71.51546343249714,128.42842677847392
201,2025-01-21,209,128084,65.25796814016547,90.25796814016547,2,0,58.44204930480812,2.049481563844864,7.725307416961109,73.03710341908099,151.87451059324948
201,2025-01-22,201,128285,69.00494684906667,85.00494684906667,1,0,73.89334702410319,2.679328880995446,7.916477269402949,70.67305113747777,141.3891702704829
201,2025-01-23,177,128462,82.09100082297158,106.09100082297158,0,0,63.62026060667879,2.494387754467089,7.694507340439622,69.59944185730642,186.64140087857044
201,2025-01-24,181,128643,79.63035280589463,108.63035280589463,0,0,62.741503875465774,1.95570526404908,8.233509044345322,71.38582968402265,123.92017982758112
201,2025-01-25,149,128792,76.51778708560292,91.51778708560292,0,0,64.05232004968393,2.3732368937268586,7.650633076928532,73.88866689049095,150.69352480868358
201,2025-01-26,188,128980,73.31271920279802,92.31271920279802,0,0,63.2026559075057,2.700925419146048,7.909650912657763,70.07850614316237,145.20721200959372
201,2025-01-27,208,129188,67.88108370888628,96.88108370888628,1,0,59.86691834937536,2.427668572857178,7.871818077438344,73.65230255293935,135.44535311589942
202,2024-08-01,153,108257,84.40006743701906,100.40006743701906,0,1,70.66184916093954,2.235982177459944,7.582458050631008,71.99066860677293,167.76382383524992
202,2024-08-02,189,108446,71.89432049316508,100.89432049316508,0,0,64.93152897677038,1.766155367361259,7.712485332217224,72.58686391939463,136.38308253853498
202,2024-08-03,157,108603,75.53935572548305,94.53935572548305,0,0,63.88369082849502,1.5350521203829102,7.83497583046005,72.75919574683446,143.6538342864252
202,2024-08-04,154,108757,71.03778627315518,93.03778627315518,3,1,64.46019734121826,2.6667001155082812,7.723986515965415,71.8834087098894,146.06814894508736
202,2024-08-05,188,108945,74.1144607941671,104.1144607941671,1,0,63.173569521096674,2.512966127722548,7.926328826301534,72.34577005170276,129.8862149907797
